ROI,T1w:T2w,5HT1a,5HT1b,5HT2a,5HT4,5HT6,5HTT,A4B2,CB1,D1,D2,DAT,GABAa,H3,M1,mGluR5,MOR,NET,NMDA,VAChT
7Networks_RH_SomMot_7,1.3950076103210447,21.22098075796433,-0.8835745425326711,40.52486798575523,1.7209979545851484,0.3022691161411184,3.715859293423295,9.556881296562063,1.1924525347358914,8.884646255331367,-0.8606309398318195,23.37878548593232,652.4414827324479,16.0595266529052,3.4017876781502885,-1.582893295926057,13.563927916979248,0.10680949938828992,5.726312525367045,-0.1421871913103576
7Networks_RH_SomMot_8,1.504897117614746,20.853608725718527,-0.7968955254092382,37.68912715032137,1.4287033869541663,0.29022376674993305,4.800877259149733,10.092593039915032,1.2132712513225024,9.351398693620537,-1.0671662008830387,23.411227243723886,632.8489474587433,18.385268381893994,3.167481434383693,-1.5584384364937036,15.173508073644102,0.18168200670006687,6.0798510330279,0.31409679079687136
7Networks_RH_DorsAttn_Post_1,1.3258570432662964,31.989331638384066,0.4677652270071927,58.383091628720635,2.5548383735559876,0.3540256501141313,4.058451756369809,9.151474930084174,1.3009542933005371,14.244558176580176,0.3404774681019163,27.55487823486328,762.1027610443349,16.19704117818791,4.1511715232953055,0.9247121967348234,22.30304978323588,0.006046177190014096,6.153919648834947,-0.11878157221098164
7Networks_RH_DorsAttn_Post_2,1.3169984817504883,27.228188599662907,0.2577386255607817,47.33166599157143,2.0517694650502407,0.3659727198275691,3.8206264860032775,10.28640152337353,1.2632682904127868,13.77237565415271,-0.13180192838631397,26.73223522079893,727.3104624107177,16.52747666514078,3.7109007031209815,0.10417410304593495,21.444124524517303,0.11864511867351867,6.651956710502407,-0.004951934997637129
7Networks_RH_DorsAttn_Post_3,1.3498293161392212,27.884723038832096,-0.2604575609009842,52.31015638977034,2.1244561611930783,0.3833166927463233,3.143311384205793,10.002971935880336,1.2270578073159815,13.243677196697648,-0.2587041584563378,26.071826604696415,721.8110755307009,14.969955786083712,3.7375496361987945,-0.6228141721578205,19.89163876531492,0.022211939131770896,6.195044978327928,-0.3022642640578256
7Networks_RH_DorsAttn_Post_4,1.3585450649261475,23.817030188593044,-0.46348945831294014,50.24503772169994,2.1154263338024206,0.3494621914715864,3.192631577643439,9.875076838838103,1.2492377809675483,9.610331625297405,-0.3404604211801426,23.80373037429083,687.7527201776153,15.153094913718046,3.869187857763309,-0.8112410343859806,16.207309258418682,0.007446023929848709,5.830232875505783,-0.3238030215543402
7Networks_RH_DorsAttn_Post_5,1.2595748901367188,23.3858267800164,-1.584704815982622,46.46610853089028,1.9749586222344249,0.3480838053540789,3.2944460520526633,9.611255612191236,1.2619141155209743,9.11637681676848,-0.4915809302208992,21.389646293213648,633.5786578349644,16.69087182260637,3.8616402570681574,-1.0500279760470244,19.249137560247664,0.03468098395694693,5.557120791295683,-0.2621992577470057
7Networks_RH_DorsAttn_PrCv_1,1.2954051494598389,28.263339850069745,1.2970941828848368,56.077542766582134,2.0002638658855196,0.4372481967656969,3.7995847025236418,11.24331538822021,1.3006220449020929,14.62651850944916,-0.49902759589503887,28.302145526372303,761.2221625092344,18.687831068432143,3.692268547739938,0.4894036918752154,24.857438266757622,0.07636682315136575,6.559000839717265,0.002704224507022332
7Networks_RH_DorsAttn_FEF_1,1.3209292888641355,24.789261899544325,0.36110188787250463,51.14740623546725,1.786056376136928,0.3487565587871374,3.3241751795246146,10.667340260746196,1.2285060927896883,11.884067815924892,-0.9092121193909605,25.004471162649303,689.219804122017,18.224355778015116,3.1579989593897566,-0.9266285902636229,24.022780628200287,0.03783969601618336,6.175321131639141,-0.05552172305069217
7Networks_RH_SalVentAttn_TempOccPar_1,1.3338044881820679,32.84603063402778,0.48412911079324633,59.73468526433952,2.677553642097363,0.4290992314989244,4.395936000390173,9.761068770601984,1.3051289592984578,16.193494596310178,0.6203435022787207,28.672835899801814,770.8993979273492,16.081148585121525,4.099057419725814,1.283151134349083,23.40241679782961,0.06264873772930715,6.57248444519306,0.04237909673804279
7Networks_RH_SalVentAttn_TempOccPar_2,1.2798411846160889,31.262085305963726,0.3206024599731521,55.74668355666683,2.5494815223686538,0.31442381581052714,4.167153720314216,9.233316643327182,1.3517780184267882,14.483841773216854,-0.034294904305581235,27.026149036215365,732.7312918906488,16.9343956356242,3.9684241772674897,1.152705530952344,26.793015661089104,0.06152063231508818,5.8749415173734505,-0.006379573302773148
7Networks_RH_SalVentAttn_FrOperIns_1,1.2060749530792236,43.55583689335118,0.6580721030344535,49.592449885567135,2.2433682447759766,0.5344434965591391,7.613419456404736,10.541321317217847,1.4507620495086995,20.358451068807486,2.0612928576666976,36.329769700523315,787.9325574865637,23.92950509263575,4.396945259694002,1.7773640169046507,31.935097045290927,0.0694479736612557,7.275830653919343,0.6676071717744558
7Networks_RH_SalVentAttn_Med_1,1.2848068475723267,26.559861869757825,-0.5092797063213353,52.8224386683116,2.2153017712053287,0.33561964546280004,5.717232559521267,10.268506722049983,1.2727825832939343,16.679897653239134,-0.6520850977482862,29.870715829823585,731.3469351397621,18.29234121646748,3.4914891905746446,0.5734555440377175,24.921104322702337,0.0829918410346777,6.695418218869589,0.27407802008677806
7Networks_RH_SalVentAttn_Med_2,1.242067813873291,27.109164943256495,0.3310911162969963,52.10019091198692,1.95387370208355,0.3769397792802856,4.89694016704307,10.802932526875797,1.312821055212257,13.572089974664467,-0.3933645935787876,26.265068898507213,731.030617398469,21.828484631963462,3.456606502754182,0.04433367685396339,29.21173533243704,0.08099864521778344,6.369573505838724,0.3677618758184462
7Networks_RH_Limbic_OFC_1,1.2070651054382324,34.16131740834453,-0.16053998706055797,55.083774545976794,2.193423262180477,0.30182585265894274,5.251973458510382,9.878433276969186,1.3829154313358867,19.789958347379947,0.6229410788966535,30.125180982660364,666.4147990164458,20.083706665150142,3.8620901120593016,0.07644529230078907,32.182734861931145,-0.06530598201437075,6.6935235671372775,0.15645641339409552
7Networks_RH_Limbic_TempPole_1,1.141176700592041,47.38051319714282,-2.0718554407108205,45.6695249949945,2.3109626043437226,0.3377502474860868,6.416739693976284,8.353789225122096,1.368241704038199,15.292363305629433,2.3595118226210836,29.73546463786108,516.0648002683596,15.057957987005047,3.932114828200024,-0.666493662979797,27.057216702255424,-0.11408197392158131,6.606914098155593,-0.21445191834820188
7Networks_RH_Cont_Par_1,1.2419664859771729,27.06706611696587,-0.33681772418742245,57.31006449967761,2.5610330438579965,0.16575008815409092,3.06296706199646,7.874016344789416,1.3187813016772267,12.070709664237008,-0.5826179249363951,24.33262068326356,678.5549908426735,14.86989825155586,3.586551982035162,-0.30264976862150206,25.18844381933765,-0.06486442497276584,5.076428884814586,-0.317377418866993
7Networks_RH_Cont_Par_2,1.2920347452163696,23.592808147314695,-0.23949021929531308,58.518032756526914,2.5083515302533597,0.21059227453593868,3.0810065388811374,8.740741914097345,1.344593157299044,10.96024465203906,-0.35651891307078915,23.076080899278654,696.5436721809937,15.815939550733312,3.939689011770236,-0.31592325247006753,20.53751358052152,-0.04795359491520916,5.086955415403165,-0.31627371933810544
7Networks_RH_Cont_PFCl_1,1.2057852745056152,32.750255986114176,1.0697334442189523,59.53957542139741,2.256615646340292,0.2829992466161613,4.10227924370879,10.480352376926508,1.4090928272288439,16.30056211252508,-0.3075454548688674,25.035850504094903,746.2016167507397,18.276838124777026,4.06491353582682,-0.03975894304297129,29.52047594760185,-0.02601583102478097,5.738599469938661,-0.09803973867088529
7Networks_RH_Cont_PFCl_2,1.2596650123596191,29.415862097703528,1.691764897950376,57.24337101896731,2.1858510716845054,0.3833204190310011,4.0485326710124365,10.888307515851858,1.391026765839718,14.139854604191294,-0.39945687450802103,27.00215923880029,739.2458209952322,18.73953466600459,4.167944550853129,0.3799732794819742,27.30989368560173,0.043640711526761536,6.059799018644897,-0.06360321240654736
7Networks_RH_Cont_PFCl_3,1.204301834106445,33.352985768560515,1.4042786737378024,57.57275085756269,2.1784398802708984,0.3540371533644996,3.828275096590704,10.47694332400584,1.4003058381941855,14.543204574260264,-0.43477921734742125,25.718797033843572,718.2358405346827,18.52038466517931,4.029444137642082,0.4266079152649024,31.209375443584555,-0.012836363803078768,5.9324781218204645,-0.07827508802624071
7Networks_RH_Cont_PFCl_4,1.2835142612457275,25.78798625186132,0.603421641347377,54.789952804166646,1.943531406733324,0.2560728579474528,3.2503486239598574,9.947007482650093,1.2680520582840435,11.377948275615156,-1.186863685668537,24.32018780201039,661.3793572097059,17.021434340942267,3.553839926181779,-0.6208331898694524,24.68994532164559,-0.04011027874538382,5.326038868074561,-0.2679312213809553
7Networks_RH_Cont_Cing_1,1.4699403047561643,26.941237463605702,-1.0285718719925463,54.82496235564359,2.134016992734964,0.2474432751699528,5.728340664001075,9.906128501788316,1.154056634490456,17.92000673350755,-1.0377369292383203,30.590481399087345,831.62187978074,15.640905475305136,2.8086803932184754,0.11931477595267281,21.005230409459568,-0.01530995070032362,6.648510484851475,0.3203402538776376
7Networks_RH_Cont_PFCmp_1,1.183544635772705,28.216362372802,0.5664748882059595,51.75199344628595,2.061580978728196,0.4291917804049331,5.011422676730049,10.62168152651576,1.3665085187437576,16.036981153872556,0.07764990522505559,29.590726969956684,795.454424397735,23.183354538261312,3.5130828976963984,0.784178639216666,32.9707578685479,0.04910447861374532,6.664652427656717,0.3091250003501596
7Networks_RH_Cont_pCun_1,1.3407093286514282,26.465623783585343,-0.12823745137455586,53.14509638583122,2.208437401003761,0.5096412678397779,4.073495326294313,10.3122504019318,1.26206473330391,14.4381101082658,-0.3240392990906714,26.361610429884806,770.2882761229704,17.33805311937464,4.086807479277979,0.8203263916764308,17.123901115456423,0.042460232407074146,6.818774002770104,-0.10247116811955496
7Networks_RH_Default_Par_1,1.2757216691970823,31.14354395140053,0.6059037331034379,57.955002574371434,2.6254288095117517,0.3764922476924048,3.680402772267304,9.637201658833392,1.342592136066133,14.681832758418304,0.38303459918861765,26.902605793536356,762.438657652657,16.09076558463584,4.062277699276783,1.0748011292419128,26.25369077766926,0.016528717168004102,6.317280238797198,-0.15692228348373907
7Networks_RH_Default_Temp_1,1.1964688301086424,36.734550973044264,-0.6436132229964228,60.69818039051984,2.710826055916709,0.4375122895601361,3.6374875928040495,9.596873317320288,1.3836001138035172,15.691226935769443,1.9633498009284744,27.91962414244481,685.0366619702196,16.04109578261827,4.292339798267613,0.341162188976873,24.77028110286034,0.029482991549807696,6.387121458617591,-0.18995914396839128
7Networks_RH_Default_Temp_2,1.1506100893020628,44.05833868498685,-1.5897801597396775,51.820430005038226,2.5164149830107965,0.4460620785812577,6.1665641214481735,9.158765657477232,1.4049023223317687,16.930700190668137,2.2029085069426877,29.19245782726539,661.6405345723263,17.04003495514638,3.9978528366351447,0.30975157022031063,26.461742998607033,-0.024523072665833937,6.5483869087434075,0.08816721730003228
7Networks_RH_Default_Temp_3,1.3164598941802979,37.0569815916212,0.2032758525529084,61.10969285620165,2.664876673535935,0.47397525084514497,4.62062976592081,10.19233066931581,1.3085320139207952,18.069932437223063,1.4400530832316172,30.07800321628393,792.9105164361828,16.321275187051228,4.071409931795633,1.2451980575385535,24.05349077978515,0.07036615083190315,7.1157688296286485,0.13306912971852747
7Networks_RH_Default_PFCv_1,1.2724225521087646,35.42998884726513,0.7106470524161876,53.76874619058609,2.0462942301526574,0.4478288761551674,6.079225184801376,10.342187522209858,1.3632780222356586,17.490801660643978,0.8634119127692081,31.568241340985438,755.4173075730854,20.8208467445086,3.8716974368078527,0.505545210193596,29.884636274215772,0.020036298716965655,7.025454678015596,0.19365121686573933
7Networks_RH_Default_PFCv_2,1.255181908607483,26.613002328458,0.6834336866567167,56.61495686446448,2.1265133543266095,0.424102336561643,4.306111023866301,10.841354883766932,1.3636145085493168,13.305066375901347,-0.1921552074017288,27.2057167585794,695.3006064067592,20.279821824370295,4.24991971400541,0.28180581525403064,24.16244919960275,0.062483485438106334,6.086091314861494,-0.14747268400336716
7Networks_RH_Default_PFCdPFCm_1,1.1693191528320312,37.192277892837225,0.5371696939080274,52.78235216666543,2.1994829307042476,0.47777860256828986,4.85304213565897,10.15157764328692,1.4517513854603203,19.65340093348641,0.29486517985032057,29.193140933947934,814.1159751578813,23.574147544090735,3.8707556598341526,1.3372962596937297,32.99899970863225,0.015205993031134664,6.733830496413119,0.13254598861962283
7Networks_RH_Default_PFCdPFCm_2,1.1813395023345947,29.789849033832066,0.03142306049018949,56.47621885870302,2.067674471576027,0.3108473885431672,3.2988632685776245,9.893534035191596,1.3045636911325456,11.338067524175216,-0.6575186596749464,22.330861056422837,656.1753466683527,18.507721936345295,3.5087991083200354,-0.443685506176649,28.03299948647751,-0.09751642906863486,5.398219668914323,-0.30682766243188386
7Networks_RH_Default_PFCdPFCm_3,1.2363245487213135,28.751994922423133,0.968689443024582,56.43253286759598,1.976644965307798,0.4044108910752934,3.0506935749866733,10.66977873535125,1.3033770894350238,13.235153171008895,-0.6702874858439808,25.153228259295137,725.1319011230835,19.024583332445722,3.6710495626576303,-0.09642257711964845,28.670951799114857,-0.02041287191508546,6.417761230809424,-0.16421022061725543
7Networks_RH_Default_pCunPCC_1,1.4550724029541016,21.6858961297767,-1.8969362449989131,47.68304980361372,2.0679130400566006,0.3007933670506915,5.470240614552023,9.162848097860136,1.1167395119709145,18.065149506697168,-1.1741235595387751,29.79949380256034,778.5155365459435,14.972589404044808,2.9721747763971664,-0.3333942657261007,13.388987030500552,-0.0801037874484703,7.110122075949201,-0.17486641134622213
7Networks_RH_Default_pCunPCC_2,1.3656443357467651,28.820803092817098,-0.10996208420712816,60.40839019893384,2.4060050982831145,0.4859803072192105,5.117628016649166,10.358899028039636,1.2523223308271996,19.840741833072883,-0.5611229795074941,30.040661367810205,852.0433904649907,17.273121772406537,3.863344457562112,1.2828037100466143,21.70866095013436,0.025613256737936622,7.3208494827512975,0.12442753036022572
